,,Temp,Hi,Low,Out,Dew,Wind,Wind,Wind,Hi,Hi,Wind,Heat,THW,THSW,,,Rain,Solar,Solar,Hi Solar,UV ,UV ,Hi ,Heat,Cool,In ,In,In ,In ,,Wind,Wind,ISS ,Arc.
1/24/2022,9:10 PM,24.1,24.2,24.1,73,18.9,1.8,NNE,1.07,4.9,SW,24.1,25.2,25.2,23.9,1007.2,0,0,0,0,0,0,0,0,0,0.04,24.7,65,17.7,25.4,0,235,1,100,10
1/24/2022,9:20 PM,23.9,24.1,23.9,73,18.8,1.8,NNE,1.07,4.9,NNE,23.9,25.1,25.1,23.8,1007.3,0,0,0,0,0,0,0,0,0,0.039,24.7,61,16.7,25.2,0,234,1,100,10
1/24/2022,9:30 PM,23.8,23.9,23.7,74,18.9,2.2,NNE,1.34,4.9,WSW,23.8,24.9,24.9,23.6,1007.2,0,0,0,0,0,0,0,0,0,0.038,24.7,65,17.7,25.4,0,234,1,100,10
1/24/2022,9:40 PM,23.7,23.8,23.7,74,18.8,1.8,NNE,1.07,4.9,SW,23.7,24.7,24.7,23.4,1007.2,0,0,0,0,0,0,0,0,0,0.037,24.7,63,17.2,25.2,0,234,1,100,10
1/24/2022,9:50 PM,23.7,23.7,23.7,74,18.8,1.8,NNE,1.07,4.9,SSW,23.7,24.7,24.7,23.4,1007.5,0,0,0,0,0,0,0,0,0,0.037,24.8,65,17.8,25.6,0,234,1,100,10
1/24/2022,10:00 PM,23.6,23.7,23.6,75,18.9,1.8,NNE,1.07,3.1,NNE,23.6,24.7,24.7,23.5,1007.7,0,0,0,0,0,0,0,0,0,0.037,24.7,65,17.6,25.3,0,234,1,100,10
1/24/2022,10:10 PM,23.6,23.6,23.6,75,18.9,1.3,NNE,0.8,4.5,WSW,23.6,24.7,24.7,23.5,1007.7,0,0,0,0,0,0,0,0,0,0.037,24.8,64,17.6,25.5,0.05,235,1,100,10
1/24/2022,10:20 PM,23.6,23.6,23.6,75,18.9,1.8,NNE,1.07,3.1,SSE,23.6,24.7,24.7,23.4,1007.8,0,0,0,0,0,0,0,0,0,0.036,24.7,65,17.6,25.3,0,234,1,100,10
1/24/2022,10:30 PM,23.6,23.6,23.6,75,18.9,1.8,NNE,1.07,3.1,SE,23.6,24.7,24.7,23.5,1007.7,0,0,0,0,0,0,0,0,0,0.037,24.8,64,17.6,25.5,0,234,1,100,10
1/24/2022,10:40 PM,23.6,23.6,23.6,74,18.7,1.3,NNE,0.8,2.7,NNE,23.6,24.7,24.7,23.4,1007.8,0,0,0,0,0,0,0,0,0,0.037,24.7,64,17.4,25.3,0,234,1,100,10
1/24/2022,10:50 PM,23.7,23.7,23.6,74,18.8,1.3,NNE,0.8,2.7,SSW,23.7,24.7,24.7,23.4,1007.9,0,0,0,0,0,0,0,0,0,0.037,24.8,64,17.6,25.5,0,234,1,100,10
1/24/2022,11:00 PM,23.6,23.7,23.6,74,18.7,0.9,SE,0.54,2.2,NNE,23.6,24.7,24.7,23.4,1007.9,0,0,0,0,0,0,0,0,0,0.037,24.7,64,17.4,25.3,0,234,1,100,10
1/24/2022,11:10 PM,23.7,23.7,23.6,74,18.8,0.9,NNE,0.54,1.8,NNE,23.7,24.7,24.7,23.4,1008.1,0,0,0,0,0,0,0,0,0,0.037,24.7,64,17.5,25.4,0.05,234,1,100,10
1/24/2022,11:20 PM,23.6,23.7,23.6,74,18.7,0.9,NNE,0.54,2.7,WSW,23.6,24.7,24.7,23.4,1008,0,0,0,0,0,0,0,0,0,0.037,24.7,62,16.9,25.2,0,235,1,100,10
1/24/2022,11:30 PM,23.7,23.7,23.6,74,18.8,0.9,WSW,0.54,2.7,SW,23.7,24.7,24.7,23.4,1008,0,0,0,0,0,0,0,0,0,0.037,24.7,64,17.4,25.3,0,234,1,100,10
1/24/2022,11:40 PM,23.6,23.7,23.6,74,18.7,0.9,NNE,0.54,2.2,WSW,23.6,24.7,24.7,23.4,1007.8,0,0,0,0,0,0,0,0,0,0.037,24.8,57,15.7,25.1,0,234,1,100,10
1/24/2022,11:50 PM,23.6,23.6,23.6,74,18.7,0.9,NNE,0.54,2.2,WSW,23.6,24.7,24.7,23.4,1007.8,0,0,0,0,0,0,0,0,0,0.037,24.7,64,17.4,25.3,0,234,1,100,10
1/25/2022,12:00 AM,23.6,23.6,23.6,74,18.6,0.9,NNE,0.54,2.2,NNE,23.6,24.6,24.6,23.3,1007.7,0,0,0,0,0,0,0,0,0,0.036,24.9,63,17.4,25.6,0.03,234,1,100,10
1/25/2022,12:10 AM,23.6,23.6,23.6,74,18.6,0.4,NNE,0.27,1.8,NNE,23.6,24.6,24.6,23.3,1007.6,0,0,0,0,0,0,0,0,0,0.036,24.7,64,17.4,25.3,0,233,1,100,10
1/25/2022,12:20 AM,23.6,23.6,23.6,74,18.6,0.4,WSW,0.27,2.2,WSW,23.6,24.6,24.6,23.3,1007.4,0,0,0,0,0,0,0,0,0,0.036,24.7,63,17.2,25.3,0,234,1,100,10
1/25/2022,12:30 AM,23.5,23.6,23.5,74,18.6,0.4,WSW,0.27,1.3,WSW,23.5,24.6,24.6,23.3,1007.2,0,0,0,0,0,0,0,0,0,0.036,24.7,60,16.4,25.2,0,235,1,100,10
1/25/2022,12:40 AM,23.5,23.6,23.5,74,18.6,0.4,ESE,0.27,1.8,ESE,23.5,24.6,24.6,23.3,1007.1,0,0,0,0,0,0,0,0,0,0.036,24.7,64,17.4,25.3,0,234,1,100,10
1/25/2022,12:50 AM,23.4,23.5,23.4,74,18.5,0.9,NNE,0.54,2.2,NNE,23.4,24.5,24.5,23.2,1006.9,0,0,0,0,0,0,0,0,0,0.035,24.9,61,16.9,25.4,0,234,1,100,10
1/25/2022,1:00 AM,23.5,23.5,23.4,74,18.6,0.4,WSW,0.27,1.3,NNE,23.5,24.6,24.6,23.3,1006.8,0,0,0,0,0,0,0,0,0,0.036,24.6,64,17.3,25.2,0,234,1,100,10
1/25/2022,1:10 AM,23.5,23.5,23.5,74,18.6,0.9,ESE,0.54,2.2,E,23.5,24.6,24.6,23.3,1006.7,0,0,0,0,0,0,0,0,0,0.036,24.7,63,17.2,25.3,0.03,234,1,100,10
1/25/2022,1:20 AM,23.5,23.5,23.5,74,18.6,0.4,NNE,0.27,1.8,NNE,23.5,24.6,24.6,23.3,1006.7,0,0,0,0,0,0,0,0,0,0.036,24.7,59,16.2,25.1,0,234,1,100,10
1/25/2022,1:30 AM,23.4,23.5,23.4,74,18.5,0.9,NNE,0.54,1.8,NNE,23.4,24.5,24.5,23.2,1006.7,0,0,0,0,0,0,0,0,0,0.035,24.7,63,17.2,25.2,0,235,1,100,10
1/25/2022,1:40 AM,23.4,23.5,23.4,74,18.5,0.9,SE,0.54,1.8,WSW,23.4,24.5,24.5,23.2,1006.6,0,0,0,0,0,0,0,0,0,0.035,24.9,62,17.2,25.5,0,234,1,100,10
1/25/2022,1:50 AM,23.4,23.4,23.4,75,18.8,0.9,NNE,0.54,1.8,NNE,23.4,24.5,24.5,23.2,1006.4,0,0,0,0,0,0,0,0,0,0.035,24.7,63,17.2,25.2,0,234,1,100,10
1/25/2022,2:00 AM,23.4,23.4,23.4,75,18.7,0.4,SE,0.27,1.8,SE,23.4,24.4,24.4,23.2,1006.3,0,0,0,0,0,0,0,0,0,0.035,24.7,63,17.2,25.3,0.03,234,1,100,10
1/25/2022,2:10 AM,23.4,23.4,23.4,75,18.7,0.4,WSW,0.27,1.8,WSW,23.4,24.4,24.4,23.2,1006.4,0,0,0,0,0,0,0,0,0,0.035,24.9,58,16.1,25.3,0,234,1,100,10
1/25/2022,2:20 AM,23.4,23.4,23.4,75,18.7,0.4,WSW,0.27,1.8,WSW,23.4,24.4,24.4,23.2,1006.2,0,0,0,0,0,0,0,0,0,0.035,24.6,63,17,25.1,0,234,1,100,10
1/25/2022,2:30 AM,23.4,23.4,23.4,75,18.7,0.4,WSW,0.27,1.3,WSW,23.4,24.4,24.4,23.2,1006.3,0,0,0,0,0,0,0,0,0,0.035,24.7,62,16.9,25.3,0,234,1,100,10
1/25/2022,2:40 AM,23.4,23.4,23.4,75,18.7,0.4,WSW,0.27,1.3,WSW,23.4,24.4,24.4,23.2,1006.4,0,0,0,0,0,0,0,0,0,0.035,24.8,55,15.2,25,0,235,1,100,10
1/25/2022,2:50 AM,23.4,23.4,23.4,75,18.7,0.4,WSW,0.27,2.2,WSW,23.4,24.4,24.4,23.2,1006.2,0,0,0,0,0,0,0,0,0,0.035,24.6,63,17,25.1,0,234,1,100,10
1/25/2022,3:00 AM,23.3,23.4,23.3,75,18.7,0.4,WSW,0.27,1.8,NNE,23.3,24.4,24.4,23.1,1006.2,0,0,0,0,0,0,0,0,0,0.035,24.8,62,17.1,25.4,0.03,234,1,100,10
1/25/2022,3:10 AM,23.3,23.3,23.3,75,18.7,0.9,WSW,0.54,1.8,WSW,23.3,24.4,24.4,23.1,1006.1,0,0,0,0,0,0,0,0,0,0.035,24.8,56,15.5,25.1,0,234,1,100,10
1/25/2022,3:20 AM,23.3,23.3,23.3,76,18.8,0.9,NNE,0.54,1.8,NNE,23.3,24.3,24.3,23.1,1006.1,0,0,0,0,0,0,0,0,0,0.034,24.7,63,17.2,25.2,0,234,1,100,10
1/25/2022,3:30 AM,23.3,23.3,23.3,76,18.8,0.9,WSW,0.54,1.8,WSW,23.3,24.3,24.3,23.1,1006,0,0,0,0,0,0,0,0,0,0.034,24.8,62,17.1,25.4,0,234,1,100,10
1/25/2022,3:40 AM,23.2,23.3,23.2,76,18.8,0.9,WSW,0.54,2.2,WSW,23.2,24.2,24.2,22.9,1006,0,0,0,0,0,0,0,0,0,0.034,24.9,55,15.3,25.1,0,235,1,100,10
1/25/2022,3:50 AM,23.2,23.2,23.2,76,18.7,0.4,WSW,0.27,2.2,NNE,23.2,24.2,24.2,22.9,1006.1,0,0,0,0,0,0,0,0,0,0.034,24.7,63,17.2,25.2,0,234,1,100,10
1/25/2022,4:00 AM,23.2,23.2,23.1,77,18.9,0.4,WSW,0.27,1.8,WSW,23.2,24.2,24.2,22.9,1006.1,0,0,0,0,0,0,0,0,0,0.034,24.8,62,17.1,25.4,0,234,1,100,10
1/25/2022,4:10 AM,23.1,23.1,23.1,77,18.8,0.4,WSW,0.27,2.2,NNE,23.1,24.1,24.1,22.8,1006.3,0,0,0,0,0,0,0,0,0,0.033,25.1,61,17,25.6,0.03,234,1,100,10
1/25/2022,4:20 AM,23.1,23.1,23.1,77,18.8,0.4,NNE,0.27,1.8,NNE,23.1,24.1,24.1,22.8,1006.4,0,0,0,0,0,0,0,0,0,0.033,24.7,63,17.2,25.2,0,234,1,100,10
1/25/2022,4:30 AM,23,23.1,23,77,18.7,0.9,WSW,0.54,1.8,NNE,23,23.9,23.9,22.7,1006.3,0,0,0,0,0,0,0,0,0,0.032,24.7,62,16.9,25.3,0,234,1,100,10
1/25/2022,4:40 AM,22.9,23,22.9,77,18.7,0.4,WSW,0.27,1.3,WSW,22.9,23.9,23.9,22.6,1006.3,0,0,0,0,0,0,0,0,0,0.032,24.9,62,17.2,25.5,0,234,1,100,10
1/25/2022,4:50 AM,22.9,22.9,22.9,78,18.9,0,WSW,0,1.3,WSW,22.9,23.9,23.9,22.7,1006.3,0,0,0,0,0,0,0,0,0,0.032,24.8,59,16.3,25.2,0,235,1,100,10
1/25/2022,5:00 AM,22.9,22.9,22.9,78,18.8,0.9,WSW,0.54,1.8,WSW,22.9,23.8,23.8,22.6,1006.3,0,0,0,0,0,0,0,0,0,0.032,24.7,63,17.2,25.2,0.03,234,1,100,10
1/25/2022,5:10 AM,22.8,22.9,22.8,78,18.8,0.9,WSW,0.54,2.2,WSW,22.8,23.8,23.8,22.5,1006.3,0,0,0,0,0,0,0,0,0,0.031,24.8,62,17.1,25.4,0,234,1,100,10
1/25/2022,5:20 AM,22.8,22.8,22.8,78,18.7,1.3,WSW,0.8,2.7,NNE,22.8,23.7,23.7,22.4,1006.2,0,0,0,0,0,0,0,0,0,0.031,25.1,62,17.3,25.6,0,234,1,100,10
1/25/2022,5:30 AM,22.8,22.8,22.8,78,18.7,0.9,WSW,0.54,1.8,WSW,22.8,23.7,23.7,22.4,1006.3,0,0,0,0,0,0,0,0,0,0.031,24.8,59,16.3,25.2,0,234,1,100,10
1/25/2022,5:40 AM,22.7,22.8,22.7,78,18.7,0.9,WSW,0.54,1.8,WSW,22.7,23.6,23.6,22.3,1006.4,0,0,0,0,0,0,0,0,0,0.03,24.7,62,16.9,25.2,0,234,1,100,10
1/25/2022,5:50 AM,22.7,22.7,22.7,78,18.7,0.9,WSW,0.54,2.2,SSW,22.7,23.6,23.6,22.3,1006.7,0,0,0,0,0,0,0,0,0,0.03,24.8,62,17.1,25.4,0,235,1,100,10
1/25/2022,6:00 AM,22.7,22.7,22.7,78,18.7,0.9,WSW,0.54,1.8,WSW,22.7,23.6,23.6,22.3,1006.8,0,0,0,0,0,0,0,0,0,0.03,25.2,61,17.1,25.7,0.03,234,1,100,10
1/25/2022,6:10 AM,22.7,22.7,22.7,78,18.6,0.4,WSW,0.27,1.3,WSW,22.7,23.6,23.6,22.3,1006.8,0,0,0,0,0,0,0,0,0,0.03,24.8,59,16.3,25.2,0,234,1,100,10
1/25/2022,6:20 AM,22.7,22.7,22.7,78,18.6,0.4,WSW,0.27,1.8,WSW,22.7,23.6,23.6,22.3,1006.8,0,0,0,0,0,0,0,0,0,0.03,24.7,62,16.9,25.2,0,234,1,100,10
1/25/2022,6:30 AM,22.6,22.7,22.6,79,18.8,0.9,WSW,0.54,2.2,WSW,22.6,23.5,23.5,22.3,1006.9,0,0,1,0.01,7,0,0,0,0,0.03,24.8,62,17.1,25.4,0,234,1,100,10
1/25/2022,6:40 AM,22.6,22.6,22.6,79,18.7,0.9,WSW,0.54,1.8,WSW,22.6,23.4,23.4,22.3,1007.1,0,0,12,0.17,16,0,0,0,0,0.029,25.1,61,17,25.6,0,234,1,100,10
1/25/2022,6:50 AM,22.5,22.6,22.5,79,18.7,0.9,NNE,0.54,2.7,WSW,22.5,23.3,23.3,23.3,1007.2,0,0,21,0.3,25,0,0,0,0,0.029,25.2,61,17.2,25.7,0,234,1,100,10
1/25/2022,7:00 AM,22.5,22.5,22.5,79,18.7,0.9,NNE,0.54,2.2,WSW,22.5,23.3,23.3,23.6,1007.3,0,0,31,0.44,35,0,0,0,0,0.029,24.8,62,17.1,25.4,0.03,235,1,100,10
1/25/2022,7:10 AM,22.6,22.6,22.5,79,18.7,0.9,NNE,0.54,1.8,NNE,22.6,23.4,23.4,23.9,1007.5,0,0,41,0.59,47,0,0,0,0,0.029,24.7,62,16.9,25.3,0,234,1,100,10
1/25/2022,7:20 AM,22.6,22.6,22.6,79,18.8,0.9,NNE,0.54,1.8,SE,22.6,23.5,23.5,24.2,1007.8,0,0,53,0.76,58,0.2,0.01,0.7,0,0.03,24.9,62,17.2,25.5,0,234,1,100,10
1/25/2022,7:30 AM,22.6,22.6,22.6,79,18.7,0.9,WSW,0.54,2.2,NNE,22.6,23.4,23.4,24.3,1008.1,0,0,63,0.9,67,0.7,0.05,0.8,0,0.029,25.2,61,17.1,25.7,0,234,1,100,10
1/25/2022,7:40 AM,22.6,22.6,22.6,78,18.5,1.3,NNE,0.8,2.2,NNE,22.6,23.4,23.4,24.6,1008.2,0,0,79,1.13,93,0.8,0.06,0.9,0,0.029,25.2,54,15.2,25.3,0,234,1,100,10
1/25/2022,7:50 AM,22.7,22.7,22.6,78,18.6,1.3,NNE,0.8,2.2,NNE,22.7,23.6,23.6,25.3,1008.4,0,0,112,1.61,120,1,0.07,1,0,0.03,24.7,63,17.2,25.3,0,234,1,100,10
1/25/2022,8:00 AM,22.8,22.8,22.7,78,18.8,0.9,SE,0.54,2.2,WSW,22.8,23.8,23.8,25.7,1008.5,0,0,126,1.81,135,1.1,0.08,1.1,0,0.031,24.9,62,17.2,25.5,0.05,235,1,100,10
1/25/2022,8:10 AM,23.1,23.1,22.8,77,18.8,0.9,NNE,0.54,1.8,NNE,23.1,24.1,24.1,26.1,1008.4,0,0,138,1.98,142,1.1,0.08,1.2,0,0.033,25.1,56,15.7,25.3,0,234,1,100,10
1/25/2022,8:20 AM,23.2,23.2,23.1,77,18.9,0.9,NNE,0.54,2.2,SSW,23.2,24.2,24.2,26.4,1008.5,0,0,158,2.26,172,1.3,0.09,1.4,0,0.034,24.7,63,17.2,25.2,0,234,1,100,10
1/25/2022,8:30 AM,23.2,23.2,23.2,76,18.8,1.3,NNE,0.8,2.2,NNE,23.2,24.2,24.2,26.9,1008.3,0,0,191,2.74,206,1.5,0.11,1.6,0,0.034,24.8,62,17.1,25.4,0,234,1,100,10
1/25/2022,8:40 AM,23.4,23.4,23.2,76,18.9,0.9,NNE,0.54,1.8,NNE,23.4,24.4,24.4,27.2,1008.3,0,0,197,2.82,207,1.7,0.12,1.8,0,0.035,24.8,58,16,25.2,0,234,1,100,10
1/25/2022,8:50 AM,23.7,23.7,23.4,75,19,0.9,NNE,0.54,2.2,NNE,23.7,24.8,24.8,28.3,1008.3,0,0,260,3.73,309,2.1,0.15,2.3,0,0.037,24.7,63,17.2,25.2,0,234,1,100,10
1/25/2022,9:00 AM,23.8,23.8,23.7,74,18.9,0.9,SE,0.54,3.1,WSW,23.8,24.9,24.9,28.5,1008.5,0,0,274,3.93,334,2.4,0.17,2.7,0,0.038,24.9,58,16.1,25.3,0,235,1,100,10
1/25/2022,9:10 AM,24,24,23.8,73,18.9,0.9,NNE,0.54,2.2,WSW,24,25.1,25.1,28.7,1008.5,0,0,281,4.03,343,2.7,0.19,2.8,0,0.039,24.7,63,17.2,25.2,0.13,234,1,100,10
1/25/2022,9:20 AM,24.2,24.2,24,73,19,0.9,NNE,0.54,2.7,NNE,24.2,25.3,25.3,28.4,1008.4,0,0,249,3.57,258,2.6,0.19,2.7,0,0.041,24.8,62,17.1,25.4,0,234,1,100,10
1/25/2022,9:30 AM,24.3,24.3,24.1,73,19.2,1.3,NNE,0.8,2.2,NNE,24.3,25.5,25.5,30.3,1008.5,0,0,406,5.82,628,3.4,0.24,4.3,0,0.042,24.6,64,17.3,25.2,0,234,1,100,10
1/25/2022,9:40 AM,24.8,24.8,24.4,71,19.2,1.3,NNE,0.8,2.7,E,24.8,25.9,25.9,31.8,1008.5,0,0,539,7.73,647,4.4,0.31,4.7,0,0.045,24.8,58,16,25.2,0,234,1,100,10
1/25/2022,9:50 AM,25,25,24.8,70,19.1,1.3,SE,0.8,2.7,NNE,25,26.1,26.1,31.3,1008.5,0,0,470,6.74,673,4.4,0.31,5.2,0,0.046,24.7,64,17.4,25.3,0,234,1,100,10
1/25/2022,10:00 AM,25.1,25.1,25,69,19,1.3,NNE,0.8,3.1,SSW,25.1,26.1,26.1,31.7,1008.5,0,0,527,7.55,629,4.9,0.35,5.4,0,0.047,24.7,61,16.6,25.1,0,234,1,100,10
1/25/2022,10:10 AM,25.8,25.8,25.1,68,19.4,1.3,E,0.8,3.1,E,25.8,26.8,26.8,33.4,1008.4,0,0,753,10.79,821,6.3,0.45,6.7,0,0.052,24.7,58,15.9,25.1,0.28,235,1,100,10
1/25/2022,10:20 AM,26.4,26.4,25.8,66,19.5,0.9,E,0.54,2.7,E,26.4,27.5,27.5,33.6,1008.4,0,0,606,8.69,666,5.8,0.41,6,0,0.056,24.7,65,17.7,25.4,0,234,1,100,10
1/25/2022,10:30 AM,26.5,26.6,26.4,65,19.4,1.3,NNE,0.8,2.7,NNE,26.5,27.6,27.6,33.1,1008.3,0,0,522,7.48,575,5.5,0.39,5.7,0,0.057,24.7,66,17.9,25.4,0,234,1,100,10
1/25/2022,10:40 AM,26.4,26.5,26.3,65,19.3,1.3,NNE,0.8,2.7,W,26.4,27.5,27.5,33.8,1008.1,0,0,644,9.23,780,6.6,0.47,7.3,0,0.056,24.7,65,17.6,25.3,0,234,1,100,10
1/25/2022,10:50 AM,27,27,26.4,63,19.4,0.4,SE,0.27,2.2,E,27,28.1,28.1,33.4,1008,0,0,507,7.27,527,6.4,0.46,7.4,0,0.06,24.7,64,17.4,25.3,0,234,1,100,10
1/25/2022,11:00 AM,27.5,27.5,27,62,19.6,1.3,E,0.8,2.7,WSW,27.5,28.8,28.8,35.4,1008,0,0,834,11.96,933,8.4,0.6,9,0,0.064,24.7,63,17.2,25.3,0.43,234,1,100,10
1/25/2022,11:10 AM,27.8,27.8,27.5,61,19.6,1.3,WSW,0.8,2.2,SE,27.8,29.1,29.1,35.8,1007.9,0,0,732,10.49,954,8.1,0.58,9.2,0,0.066,24.8,62,17.1,25.4,0,235,1,100,10
1/25/2022,11:20 AM,28.1,28.1,27.8,59,19.3,1.3,SE,0.8,2.7,E,28.1,29.3,29.3,35.5,1007.8,0,0,626,8.97,830,7.1,0.51,8.2,0,0.068,24.8,61,16.8,25.3,0,234,1,100,10
1/25/2022,11:30 AM,28.3,28.3,28,59,19.6,1.3,NNE,0.8,2.7,E,28.3,29.7,29.7,36.5,1007.6,0,0,769,11.02,1079,8.5,0.61,10.4,0,0.069,24.9,62,17.2,25.5,0,234,1,100,10
1/25/2022,11:40 AM,28.9,28.9,28.3,56,19.2,0.9,SE,0.54,2.7,NNE,28.9,30.4,30.4,36.9,1007.4,0,0,908,13.02,990,9.7,0.69,10.3,0,0.073,24.9,63,17.4,25.6,0,234,1,100,10
1/25/2022,11:50 AM,29.2,29.2,28.8,56,19.5,0.9,NNE,0.54,4.5,E,29.2,30.9,30.9,37.4,1007.3,0,0,906,12.99,949,10,0.71,10.3,0,0.076,25.2,59,16.6,25.6,0,234,1,100,10
1/25/2022,12:00 PM,29.7,29.7,29.1,54,19.4,0.9,E,0.54,2.7,E,29.7,31.3,31.3,38.1,1007.1,0,0,881,12.63,926,10,0.71,10.4,0,0.079,25.2,61,17.1,25.7,0.56,234,1,100,10
1/25/2022,12:10 PM,29.9,29.9,29.7,53,19.3,0.9,NNE,0.54,2.2,SW,29.9,31.6,31.6,37.1,1007,0,0,965,13.83,984,10.7,0.76,10.8,0,0.08,25.2,64,17.9,25.8,0,234,1,100,10
1/25/2022,12:20 PM,29.8,29.9,29.6,53,19.2,1.3,NNE,0.8,2.7,NNE,29.8,31.4,31.4,38.3,1006.7,0,0,848,12.16,988,9.9,0.71,10.8,0,0.08,25.2,60,16.9,25.7,0,235,1,100,10
1/25/2022,12:30 PM,30.1,30.2,29.8,52,19.1,1.3,WSW,0.8,3.1,NNE,30.1,31.7,31.7,38.4,1006.6,0,0,867,12.43,1039,10,0.71,11,0,0.081,25.6,61,17.5,26.1,0,234,1,100,10
1/25/2022,12:40 PM,30,30.1,29.8,51,18.8,1.3,NNE,0.8,3.1,WSW,30,31.4,31.4,38.1,1006.3,0,0,737,10.57,905,9,0.64,9.9,0,0.081,25.8,57,16.7,26.2,0,234,1,100,10
1/25/2022,12:50 PM,30.3,30.3,29.9,50,18.7,0.9,NNE,0.54,2.2,NNE,30.3,31.7,31.7,38,1006.1,0,0,645,9.25,712,8.3,0.59,8.7,0,0.083,26.1,58,17.1,26.6,0,234,1,100,10
1/25/2022,1:00 PM,30.5,30.5,30.3,50,18.9,1.3,NNE,0.8,3.6,ESE,30.5,32.2,32.2,38.9,1006,0,0,757,10.85,874,9.3,0.66,10.1,0,0.084,26.1,56,16.6,26.4,0.58,234,1,100,10
1/25/2022,1:10 PM,31,31,30.5,49,19,0.9,SE,0.54,2.2,WSW,31,32.7,32.7,39.4,1005.8,0,0,830,11.9,1093,9.8,0.7,11.2,0,0.088,25.8,60,17.5,26.4,0,234,1,100,10
1/25/2022,1:20 PM,31.3,31.3,31,49,19.3,0.9,WSW,0.54,2.2,WSW,31.3,33.2,33.2,39.9,1005.7,0,0,829,11.88,951,9.3,0.66,10.4,0,0.09,25.7,56,16.3,26.1,0,235,1,100,10
1/25/2022,1:30 PM,31.6,31.6,31.3,47,18.9,0,---,0,0,---,31.6,33.4,33.4,39.8,1005.4,0,0,664,9.52,729,7.8,0.56,8.1,0,0.092,25.6,60,17.3,26.1,0,234,1,100,10
1/25/2022,1:40 PM,31.5,31.6,31.3,48,19.2,0,---,0,0,---,31.5,33.5,33.5,40.1,1005.3,0,0,734,10.52,1014,8.2,0.59,9.6,0,0.091,25.6,58,16.7,26.1,0,234,1,100,10
1/25/2022,1:50 PM,31.8,31.9,31.5,47,19.1,0,WSW,0,1.8,WSW,31.8,33.8,33.8,39.7,1005.1,0,0,579,8.3,703,6.6,0.47,7.5,0,0.093,25.6,59,16.9,26,0,234,1,100,10
1/25/2022,2:00 PM,31.7,31.7,31.5,48,19.3,0.4,WSW,0.27,1.8,WSW,31.7,33.9,33.9,39.4,1004.9,0,0,533,7.64,568,6.1,0.44,6.5,0,0.093,25.6,62,17.7,26.2,0.51,234,1,100,10
1/25/2022,2:10 PM,32.1,32.2,31.7,47,19.3,0.4,WNW,0.27,2.2,WNW,32.1,34.2,34.2,39.9,1004.7,0,0,548,7.86,645,6.2,0.44,7.2,0,0.095,25.6,57,16.4,25.9,0,234,1,100,10
1/25/2022,2:20 PM,31.7,32.1,31.7,48,19.4,0.9,WSW,0.54,3.1,W,31.7,33.9,33.9,39.3,1004.6,0,0,499,7.15,626,5.6,0.4,6,0,0.093,25.6,61,17.5,26.1,0,234,1,100,10
1/25/2022,2:30 PM,31.9,31.9,31.7,48,19.6,0.4,NNE,0.27,1.8,NNE,31.9,34.3,34.3,39.2,1004.4,0,0,437,6.26,591,5,0.36,5.8,0,0.095,25.6,56,16.1,25.9,0,235,1,100,10
1/25/2022,2:40 PM,32.2,32.2,31.9,47,19.4,0.9,SE,0.54,3.1,SE,32.2,34.4,34.4,38.7,1004.2,0,0,373,5.35,399,4.3,0.31,4.5,0,0.096,25.6,61,17.5,26.1,0,234,1,100,10
1/25/2022,2:50 PM,31.9,32.2,31.9,48,19.6,0.4,WSW,0.27,1.8,W,31.9,34.3,34.3,38.8,1004,0,0,385,5.52,403,4.2,0.3,4.4,0,0.095,25.6,58,16.7,25.9,0,234,1,100,10
1/25/2022,3:00 PM,32,32.2,31.9,47,19.3,0,W,0,1.8,WSW,32,34.2,34.2,37.4,1003.9,0,0,270,3.87,329,3.1,0.22,3.6,0,0.095,25.4,61,17.4,26,0.33,234,1,100,10
1/25/2022,3:10 PM,31.9,32,31.9,48,19.5,0,WNW,0,0.4,WNW,31.9,34.2,34.2,36.4,1003.8,0,0,185,2.65,213,2.3,0.16,2.6,0,0.094,25.6,62,17.7,26.2,0,234,1,100,10
1/25/2022,3:20 PM,31.7,31.9,31.7,48,19.4,0,WSW,0,1.3,WNW,31.7,33.9,33.9,35.7,1003.6,0,0,152,2.18,172,1.9,0.14,2,0,0.093,25.6,59,16.9,26,0,234,1,100,10
1/25/2022,3:30 PM,31.6,31.7,31.6,49,19.5,0,---,0,0,---,31.6,33.8,33.8,34.9,1003.7,0,0,103,1.48,120,1.4,0.1,1.6,0,0.092,25.6,62,17.7,26.2,0,235,1,100,10
1/25/2022,3:40 PM,31.5,31.6,31.5,49,19.5,0,---,0,0,---,31.5,33.7,33.7,34.8,1003.6,0,0,99,1.42,100,1.4,0.1,1.4,0,0.091,25.4,60,17.1,25.9,0,234,1,100,10
1/25/2022,3:50 PM,31.4,31.5,31.4,49,19.4,0,WSW,0,0.4,WSW,31.4,33.6,33.6,34.3,1003.6,0,0,81,1.16,98,1.2,0.09,1.4,0,0.091,25.4,57,16.3,25.8,0,234,1,100,10
1/25/2022,4:00 PM,31.3,31.4,31.2,49,19.3,0.4,WSW,0.27,1.8,WSW,31.3,33.2,33.2,33.9,1003.5,0,0,78,1.12,81,1.2,0.09,1.2,0,0.09,25.3,61,17.3,25.9,0.1,234,1,100,10
